time,vibX,vibY,vibZ
1679536770.9496825,0.232361,-0.530151,-0.203979
1679536771.0807652,0.982361,-0.530151,-0.469604
1679536771.2086856,0.232361,-0.264526,-0.438354
1679536771.336788,0.732361,-0.764526,-0.391479
1679536771.4648716,0.732361,-0.405151,-0.625854
1679536771.5928917,0.482361,-0.780151,-0.391479
1679536771.720738,0.482361,-0.655151,-0.407104
1679536771.848962,0.232361,-0.389526,-0.469604
1679536771.980888,0.482361,-0.342651,-0.203979
1679536772.1089606,0.482361,-0.545776,-0.266479
1679536772.2367632,0.232361,-0.280151,-0.407104
1679536772.3647046,0.482361,-0.373901,-0.438354
1679536772.4928603,0.732361,-0.498901,-0.813354
1679536772.620862,0.982361,-0.639526,-0.672729
1679536772.7488592,0.482361,-0.420776,-0.453979
1679536772.8848307,-0.017639,-0.670776,-0.625854
1679536773.0127552,0.732361,-0.670776,-0.438354
1679536773.148867,0.732361,-0.342651,-0.297729
1679536773.32003,0.482361,-0.498901,-0.516479
1679536773.4488797,0.482361,-0.170776,-0.485229
1679536773.5769465,0.732361,-0.155151,-0.422729
1679536773.7048671,0.482361,-0.420776,-0.438354
1679536773.8328893,1.232361,-0.498901,-0.328979
1679536773.96129,1.232361,-0.733276,-0.344604
1679536774.1280365,0.732361,-0.498901,-0.235229
1679536774.2838633,0.482361,-0.623901,-0.266479
1679536774.4130104,0.982361,-0.452026,-0.813354
1679536774.540802,0.732361,-0.545776,-0.313354
1679536774.6729262,0.732361,-0.452026,-0.938354
1679536774.8008187,0.482361,-0.717651,-0.578979
1679536774.9289672,0.482422,0.016724,-0.578979
1679536775.0566535,0.732361,-0.608276,-0.297729
1679536775.2009542,0.732361,-0.686401,-0.032104
1679536775.3847885,-0.017639,-0.452026,-0.391479
1679536775.5398774,0.482361,-0.717651,-0.469604
1679536775.6958845,0.232361,-0.639526,-0.563354
1679536775.8518877,0.482361,-0.483276,-0.469604
1679536776.0078254,0.482361,-0.764526,-0.422729
1679536776.1649046,0.982361,-0.623901,-0.547729
1679536776.3199863,0.982361,-0.389526,-0.407104
1679536776.508956,1.232361,-0.498901,-0.219604
1679536776.6681492,0.482361,-0.592651,-0.688354
1679536776.82397,0.482361,-0.561401,-0.282104
1679536776.9801264,0.732361,-0.452026,-0.297729
1679536777.1448178,0.482361,-0.514526,-0.344604
1679536777.2967637,0.732361,-0.561401,-0.532104
1679536777.4398725,0.982361,-0.483276,-0.360229
1679536777.612893,0.982361,-0.405151,-0.688354
1679536777.771875,0.732361,-0.280151,-0.672729
1679536777.9279716,0.982361,-0.498901,-0.328979
1679536778.0798435,0.732361,-0.373901,-0.594604
1679536778.2247152,0.482361,-0.577026,-0.422729
1679536778.4006608,0.982361,-0.639526,-0.469604
1679536778.5525532,0.982361,-0.514526,-0.297729
1679536778.7239845,0.732361,-0.827026,-0.219604
1679536778.8840375,0.732361,-0.452026,-0.485229
1679536779.0399315,0.732361,-0.467651,-0.313354
1679536779.2049353,0.982361,-0.436401,-0.750854
1679536779.3968828,0.232361,-0.420776,-0.672729
1679536779.5559864,0.732361,-0.514526,-0.375854
1679536779.7280414,0.982361,-0.592651,-0.328979
1679536779.8610537,0.732361,-0.483276,-0.141479
1679536780.003909,0.982361,-0.358215,0.014771
1679536780.1598794,0.732361,-0.498901,-0.672729
1679536780.316409,0.732361,-0.764526,-0.438354
1679536780.4484184,0.232361,-0.264526,-0.813354
1679536780.592562,0.232361,-0.530151,-0.328979
1679536780.752021,0.232361,-0.467651,-0.328979
1679536780.9119778,0.232361,-0.358276,-0.110229
1679536781.076125,0.732361,-0.655151,-0.125854
1679536781.239883,0.732361,-0.436401,-0.172729
1679536781.3964002,0.732361,-0.639526,-0.641479
1679536781.540549,0.732361,-0.670776,-0.766479
1679536781.695836,0.732361,-0.530151,-0.235229
1679536781.8472722,0.732361,-0.702026,-0.250854
1679536782.008071,1.232361,-0.530151,-0.782104
1679536782.164012,0.982361,-0.217651,-0.422729
1679536782.3286374,0.982361,-0.780151,-0.235229
1679536782.5166807,0.732361,-0.264526,-0.172729
1679536782.6603909,1.482361,-0.655151,-0.453979
1679536782.8328075,0.232361,-0.342651,-0.282104
1679536783.004881,0.982361,-0.623901,-0.907104
1679536783.1560023,0.732361,-0.717651,-0.375854
1679536783.3158932,0.482361,-0.139526,-0.360229
1679536783.4758012,1.232361,-0.248901,-0.078979
1679536783.620093,0.732361,-0.545776,-0.328979
1679536783.7880309,0.482361,-0.467651,-0.610229
1679536783.9480486,0.732361,-0.498901,-0.110229
1679536784.104085,0.982361,-0.452026,-0.235229
1679536784.2923088,0.482361,-0.467651,-0.453979
1679536784.6285455,0.732361,-0.592651,-0.375854
1679536784.7760231,0.982361,-0.280151,-0.391479
1679536784.9400735,0.732361,-0.592651,-0.563354
1679536785.1000428,0.482361,-0.498901,-0.500854
1679536785.2639005,0.482361,-0.702026,-0.094604
1679536785.4198213,0.482361,-0.592651,-0.203979
1679536785.575806,0.482361,-0.452026,-0.203979
1679536785.7319286,0.982361,-0.561401,-0.688354
1679536785.9129574,0.482361,-0.295776,-0.563354
1679536786.0759912,0.482361,-0.061401,-0.532104
1679536786.2203522,0.732361,-0.592651,-0.172729
1679536786.3758402,0.232361,-0.077026,-0.547729
1679536786.5398374,0.482361,-0.202026,-0.250854
1679536786.700591,0.482361,-0.405151,-0.657104
1679536786.8600788,0.732361,-0.811401,-0.407104
1679536787.0449064,0.482361,-0.295776,-0.438354
1679536787.1765528,0.232361,-0.623901,-0.438354
1679536787.32045,0.732361,-0.327026,-0.500854
1679536787.4799137,0.732361,-0.639526,-0.532104
1679536787.6358922,0.732361,-0.373901,-0.438354
1679536787.8003497,0.482361,-0.561401,-0.360229
1679536787.9767113,0.982361,-0.889526,-0.735229
1679536788.123949,1.232361,-0.467651,-0.328979
1679536788.2838385,1.232361,-0.217651,-0.266479
1679536788.4478753,0.982361,-0.483276,-0.282104
1679536788.5925531,0.982361,-0.686401,-0.719604
1679536788.7565014,1.232361,-0.467651,-0.297729
1679536788.8925014,0.232361,-0.639526,-0.532104
1679536789.0364797,0.732361,-0.952026,-0.250854
1679536789.1919837,0.732361,-0.46759,0.061646
1679536789.351955,0.982361,-0.608276,-0.375854
1679536789.5158072,0.482361,-0.373901,-0.360229
1679536789.6558285,0.482361,-0.592651,-0.500854
1679536789.8004098,0.982361,-0.436401,-0.750854
1679536789.9848273,0.482361,-0.717651,-0.532104
1679536790.1278934,0.732361,-0.358276,-0.141479
1679536790.27581,0.732361,-0.530151,-0.594604
1679536790.4367144,0.482361,-0.530151,-0.703979
1679536790.588001,0.732361,-0.952026,-0.516479
1679536790.764804,0.732361,-0.623901,-0.172729
1679536790.9160442,0.732361,-0.467651,-0.594604
1679536791.0720484,0.482361,-0.514526,-0.438354
1679536791.235838,0.482361,-0.483276,-0.266479
1679536791.4207537,0.732361,-0.295776,-0.500854
1679536791.5757997,0.482361,-0.733276,-0.578979
1679536791.7203724,0.732361,-0.498901,-0.375854
1679536791.8880026,0.482361,-0.170776,-0.453979
1679536792.0519838,0.982361,-0.389526,-0.344604
1679536792.2160988,0.732361,-0.670776,-0.250854
1679536792.3638515,0.982361,-0.420776,-0.391479
1679536792.508381,1.232361,-0.655151,-0.282104
1679536792.6719482,0.482361,-0.577026,-0.672729
1679536792.8208992,0.982361,-0.420776,-0.641479
1679536792.9598444,0.982361,-0.327026,-0.235229
1679536793.1407862,0.732361,-0.514526,-0.016479
1679536793.404867,1.232361,-0.639526,-0.391479
1679536793.9188206,0.232361,-0.358276,-0.532104
1679536794.1288946,1.482361,-0.280151,-0.141479
1679536794.264721,0.732361,-0.389526,-0.250854
1679536794.4088345,0.982361,-0.623901,-0.469604
1679536794.5680122,0.482361,-0.717651,-0.422729
1679536794.7088332,0.482361,-0.670776,-0.813354
1679536794.8529077,0.482361,-0.452026,-0.063354
1679536794.980949,0.482361,-0.561401,-0.532104
1679536795.1598935,0.482361,-0.467651,-0.578979
1679536795.4879074,0.482361,-0.561401,-0.641479
1679536795.6278174,0.732361,-0.623901,-0.157104
1679536795.7720711,0.732361,-0.483276,-0.438354
1679536795.9487755,0.732361,-0.670776,-0.407104
1679536796.104071,0.982361,-0.342651,-0.672729
1679536796.2888465,0.732361,-0.702026,-0.547729
1679536796.6209333,0.232361,-0.34259,0.108521
1679536796.9567797,0.732361,-0.373901,-0.375854
1679536797.273148,0.232361,-0.233276,-0.438354
1679536797.4047055,0.732361,-0.795776,-0.703979
1679536797.532683,0.482361,-0.248901,-0.235229
1679536797.660741,0.732361,-0.452026,-0.328979
1679536797.792667,0.732361,-0.530151,-0.266479
1679536797.9209328,0.482361,-0.764526,-0.422729
1679536798.052842,0.982361,-0.561401,-0.782104
1679536798.1808472,0.982361,-0.217651,-0.469604
1679536798.3127446,0.982361,-0.342651,-0.203979
1679536798.4410734,0.482361,-0.40509,0.108521
1679536798.568691,0.232361,-0.530151,-0.360229
1679536798.6966803,0.482361,-0.592651,-0.313354
1679536798.8288226,1.232361,-0.217651,-0.297729
1679536798.983855,0.982361,-0.655151,-0.485229
1679536799.128695,0.732361,-0.373901,-0.141479
1679536799.304667,0.482361,-0.342651,-0.625854
1679536799.4750335,0.732361,-0.452026,-0.188354
1679536799.6728554,0.732361,-0.295776,-0.594604
1679536799.8279648,0.732361,-0.37384,0.046021
1679536799.9960003,0.732361,-0.608276,-0.516479
1679536800.1409018,0.482361,-0.686401,-0.266479
1679536800.2847302,0.732361,-0.420776,-0.469604
1679536800.4648,0.982361,-0.123901,-0.313354
1679536800.6278982,0.732361,-0.561401,-0.407104
1679536800.7839704,0.232361,-0.248901,-0.407104
1679536800.9360003,0.732361,-0.952026,-0.328979
1679536801.1088028,0.232361,-0.733276,-0.578979
1679536801.2678134,0.482361,-0.639526,-0.735229
1679536801.427935,-0.017639,-0.436401,-0.610229
1679536801.5798686,1.232361,-0.248901,-0.344604
1679536801.739962,0.732361,-0.436401,-0.532104
1679536801.8960028,0.482361,-0.139526,-0.438354
1679536802.0480692,1.232361,-0.795776,-0.688354
1679536802.2079892,0.982361,-0.702026,-0.407104
1679536802.3719523,0.732361,-0.452026,-0.719604
1679536802.531969,0.982361,-0.545776,-0.672729
1679536802.69595,0.732361,-0.436401,-0.391479
1679536802.8519926,0.482361,-0.577026,-0.328979
1679536803.0207684,0.982361,-0.217651,-1.063354
1679536803.1800308,0.732361,-0.780151,-0.203979
1679536803.3400643,0.982361,-0.358276,-0.078979
1679536803.4959772,0.482361,-0.311401,-0.610229
1679536803.6479225,0.732361,-0.514526,-0.141479
1679536803.815966,0.482361,-0.530151,-0.172729
1679536804.007964,0.982361,-0.217651,-0.578979
1679536804.163991,0.482361,-0.295776,-0.453979
1679536804.32781,0.732361,-0.311401,-0.610229
1679536804.4879603,0.982361,-0.389526,-0.313354
1679536804.6520011,0.482361,-0.623901,-0.438354
1679536804.8849325,0.482361,-0.295776,-0.516479
1679536805.032012,0.232361,-0.280151,-0.422729
1679536805.1919634,0.732361,-0.592651,-0.250854
1679536805.3478878,0.732361,-0.498901,-0.453979
1679536805.5079868,0.482361,-0.889526,-0.063354
1679536805.667941,0.982361,-0.342651,-0.422729
1679536805.823992,0.732361,-0.608276,-0.157104
1679536805.9840002,0.982361,-0.62384,0.092896
1679536806.156055,0.732361,-0.717651,-0.266479
1679536806.3197894,0.732361,-0.436401,-0.266479
1679536806.4648826,0.732361,-0.748901,-0.282104
1679536806.6280265,0.732361,-0.577026,-0.235229
1679536806.7879162,0.732361,-0.358276,-0.407104
1679536806.948072,0.732361,-0.498901,-0.250854
1679536807.1039016,0.482361,-0.202026,-0.235229
1679536807.2718525,0.982361,-0.702026,-0.547729
1679536807.4319496,0.232361,-0.327026,-0.344604
1679536807.5919852,0.482361,-0.436401,-0.657104
1679536807.7843812,0.482361,-0.842651,-0.485229
1679536808.1250713,0.732361,-0.327026,-0.141479
1679536808.4647224,0.732361,-0.436401,-0.438354
1679536808.7967896,0.732361,-0.717651,-0.360229
1679536809.1325865,0.732361,-0.514526,-0.391479
1679536809.3038428,0.232361,-0.592651,-0.328979
1679536809.4888096,0.982361,-0.264526,-0.813354
1679536809.6640012,0.732361,-0.686401,-0.610229
1679536809.8160229,0.732361,-0.873901,-0.266479
1679536809.9800694,0.732361,-0.905151,-0.250854
1679536810.143998,0.482361,-0.373901,-0.375854
1679536810.299834,0.232361,-0.514526,-0.453979
1679536810.4638336,0.482361,-0.452026,-0.219604
1679536810.600704,0.732361,-0.577026,-0.391479
1679536810.7438123,0.232361,-0.545776,-0.469604
1679536810.8958764,0.732361,-0.389526,-0.110229
1679536811.0518703,0.982361,-0.420776,-0.344604
1679536811.215902,0.732361,-0.670776,-0.438354
1679536811.3607428,0.732361,-0.123901,-0.328979
1679536811.5447834,0.732361,-0.655151,-0.203979
1679536811.729113,0.732361,-0.498901,-0.453979
1679536811.872992,0.482361,-0.264526,-0.453979
1679536812.0359616,0.732361,-0.217651,-0.516479
1679536812.188024,0.482361,-0.686401,-0.438354
1679536812.3598688,0.732361,-0.498901,-0.360229
1679536812.5203583,0.982361,-0.545776,-0.828979
1679536812.667902,1.482361,-0.530151,-0.375854
1679536812.8278775,1.232361,-0.452026,-0.610229
1679536812.9680774,0.732361,-0.405151,-0.422729
1679536813.1200154,0.482361,-0.623901,-0.469604
1679536813.2718346,0.482361,-0.467651,-0.516479
1679536813.427889,0.982361,-0.483276,-0.578979
1679536813.5883918,1.232361,-0.295776,-0.672729
1679536813.7604644,0.482361,-0.186401,-0.219604
1679536814.1011205,0.732361,-0.717651,-0.594604
1679536814.4405954,0.732361,-0.717651,-0.485229
1679536814.7723763,0.732361,-0.702026,-0.188354
1679536814.9008794,0.732361,-0.483276,-0.235229
1679536815.028955,1.482361,-0.577026,-0.344604
1679536815.1688168,1.232361,-0.592651,-0.860229
1679536815.2966945,0.732361,-0.139526,-0.516479
1679536815.4328325,0.732361,-0.420715,0.030396
1679536815.5607812,0.732361,-0.514526,-0.375854
1679536815.6888788,1.232361,-0.373901,-0.422729
1679536815.8170156,0.732361,-0.420776,-0.422729
1679536815.948984,0.482361,-0.780151,-0.328979
1679536816.0767913,0.982361,-0.561401,-0.516479
1679536816.2047124,0.982361,-0.889526,-0.563354
1679536816.3326426,0.482361,-0.389526,-0.203979
1679536816.4607491,0.982361,-0.452026,-0.344604
1679536816.5928595,1.232361,-0.811401,-0.782104
1679536816.720687,0.482361,-0.420776,-0.219604
1679536816.8487537,0.732361,-0.389526,-0.125854
1679536816.976742,0.482361,-0.56134,-0.000854
1679536817.1047568,0.982361,-0.373901,-0.078979
1679536817.232771,0.732361,-0.748901,-0.110229
1679536817.3606677,0.732361,-0.592651,-0.469604
1679536817.4887304,0.482361,-0.280151,-0.297729
1679536817.6169467,0.482361,-0.233276,-0.485229
1679536817.7527435,0.482361,-0.467651,-0.438354
1679536817.9039874,0.482361,-0.842651,-0.594604
1679536818.0560298,0.732361,-0.467651,-0.532104
1679536818.2120285,0.982361,-0.748901,-0.469604
1679536818.3719106,0.732361,-0.717651,-0.672729
1679536818.546212,0.982361,-0.452026,-0.860229
1679536819.1641123,0.982361,-0.733276,-0.594604
1679536819.3736894,0.482361,-0.233276,-0.625854
1679536819.7103007,0.732361,-0.780151,-0.407104
1679536819.9486723,0.482361,-0.420776,-0.250854
1679536820.421549,0.482361,-0.498901,-0.532104
1679536821.1257226,1.482361,-0.358215,-0.000854
1679536821.4885955,0.232361,-0.436401,-0.563354
1679536821.831575,0.732361,-0.452026,-0.453979
1679536822.2985637,0.482361,-0.327026,-0.172729
1679536822.5485198,0.482361,-0.670776,-0.344604
1679536822.9603884,1.232361,-0.608276,-0.657104
1679536823.351684,0.982361,-0.514526,-0.328979
1679536823.770074,0.982361,-0.264526,-0.469604
1679536824.1244648,0.732361,-0.342651,-0.422729
1679536824.594077,0.732361,-0.373901,-0.250854
1679536824.8454015,0.732361,-0.498901,-0.328979
1679536825.047397,0.732361,-0.670776,-0.188354
1679536825.3999536,0.732361,-0.420776,-0.407104
1679536825.9859831,0.732361,-0.889526,-0.532104
1679536826.6161125,0.732361,-0.264526,-0.610229
1679536826.9644744,0.482361,-0.327026,-0.328979
1679536827.1241906,0.732361,-0.670776,-0.407104
1679536827.720083,0.482361,-0.780151,-0.188354
1679536827.9040358,0.982361,-0.452026,-0.328979
1679536828.0762818,0.732361,-0.623901,-0.735229
1679536828.2930326,0.232361,-0.498901,-0.594604
1679536828.468202,1.232361,-0.373901,-0.672729
1679536828.9842217,0.482361,-0.420776,-0.188354
1679536829.55059,0.732361,-0.483276,-0.360229
1679536830.0752745,0.732361,-0.264526,-0.407104
1679536830.7536218,0.482361,-0.780151,-0.422729
1679536831.2644188,1.232361,-0.655151,-0.391479
1679536831.65939,0.982361,-0.389526,-0.625854
1679536831.9205632,1.232361,-0.483276,-0.313354
1679536832.627929,0.482361,-0.498901,-0.813354
1679536832.8091493,0.732361,-0.030151,-0.438354
1679536833.3590071,0.732361,-0.623901,-0.344604
1679536833.794115,-0.017639,-0.577026,-0.625854
1679536834.0569932,0.482361,-0.280151,-0.532104
1679536834.2701693,0.732361,-0.623901,-0.438354
1679536834.866254,0.482361,-0.405151,-0.422729
1679536835.157707,0.482361,-0.655151,-0.297729
1679536835.4845138,0.982361,-0.702026,-0.141479
1679536835.750697,1.232361,-0.623901,-0.203979
1679536835.9888988,0.732361,-0.514526,-0.578979
1679536836.2101862,0.732361,-0.592651,-0.219604
1679536836.424847,1.232361,-0.264526,-0.547729
1679536836.7248294,0.732361,-0.952026,-0.422729
1679536836.9462757,0.732361,-0.358276,-0.172729
1679536837.212791,0.982361,-0.342651,-0.813354
1679536837.886524,1.232361,-0.467651,-0.453979
1679536838.532604,1.232361,-0.686401,-0.282104
1679536838.8007271,0.732361,-0.280151,-0.703979
1679536839.1638017,0.482361,-0.358276,-0.250854
1679536839.3329785,0.732361,-0.686401,-0.266479
1679536839.4645216,0.482361,-0.827026,-0.078979
1679536839.6005857,0.982361,-0.389526,-0.532104
1679536839.760588,0.732361,-0.530151,-0.125854
1679536840.1295888,0.732361,-0.827026,-0.578979
1679536840.5449858,0.982361,-0.686401,-0.391479
1679536840.6768565,0.732361,-0.436401,-0.313354
1679536840.8128867,0.982361,-0.295776,-0.485229
1679536840.962201,0.482361,-0.702026,-0.516479
1679536841.1130116,0.732361,-0.795776,-0.297729
1679536841.461229,0.732361,-0.186401,-0.250854
1679536841.7872334,0.732361,-0.358276,-0.360229
1679536842.145919,0.982361,-0.608276,-0.266479
1679536842.3528686,0.982361,-0.623901,-0.172729
1679536842.48469,0.482361,-0.436401,-0.703979
1679536842.6127057,0.482361,-0.577026,-0.703979
1679536842.7406557,0.982361,-0.264526,-0.360229
1679536842.872674,0.982361,-0.952026,-0.250854
1679536843.0006876,0.982361,-0.561401,-0.657104
1679536843.1287746,0.982361,-0.545776,-0.594604
1679536843.2567666,0.982361,-0.498901,-0.641479
1679536843.3847923,0.732361,-0.405151,-0.407104
1679536843.6367707,0.482361,-0.780151,-0.547729
1679536844.0129538,0.232361,-0.561401,-0.422729
1679536844.4368684,0.732361,-0.545776,-0.469604
1679536845.0332313,1.232361,-0.592651,-0.391479
1679536845.5079827,0.982361,-0.514526,-0.391479
1679536846.052325,0.732361,-0.327026,-0.344604
1679536846.4820492,0.232361,-0.420776,-0.313354
1679536846.9645422,1.232361,-0.545776,-0.469604
1679536847.2524636,0.732361,-0.639526,-0.610229
1679536847.5565498,0.732361,-0.608276,-0.344604
1679536847.7004457,0.232361,-0.545776,-0.532104
1679536847.9126832,0.732361,-0.405151,-0.391479
1679536848.2417822,0.732361,-0.936401,-0.250854
1679536848.8259368,0.482361,-0.514526,-0.469604
1679536849.1972787,0.982361,-0.483276,-0.032104
1679536849.5567596,0.732361,-0.389526,-0.375854
1679536849.8762903,0.732361,-0.623901,-0.703979
1679536850.0247111,0.232361,-0.858276,-0.750854
1679536850.1629715,1.232361,-0.655151,-0.297729
1679536850.584607,0.732361,-0.702026,-0.735229
1679536851.117942,0.732361,-0.420776,-0.422729
1679536851.5199454,0.982361,-0.405151,-0.469604
1679536852.0312338,0.732361,-0.358276,-0.328979
1679536852.4415858,1.232361,-0.452026,-0.625854
1679536852.844616,0.732361,-0.530151,-0.453979
1679536853.6257062,0.732361,-0.827026,-0.344604
1679536854.0964425,0.982361,-0.327026,-0.563354
1679536854.3209784,0.732361,-0.561401,-0.407104
1679536854.528623,0.732361,-0.514526,-0.375854
1679536854.7446773,0.482361,-0.233276,-0.422729
